4741msec   63    epd29-INFO:Init done.
239msec    1370  app-INFO:Initializing device...
239msec    5408  app-INFO:Initializing device...
239msec    5430  app-INFO:Initializing device...
238msec    1335  app-INFO:Initializing device...
238msec    3330  app-INFO:Initializing device...
238msec    5395  app-INFO:Initializing device...
237msec    1313  app-INFO:Initializing device...
237msec    3308  app-INFO:Initializing device...
236msec    5233  app-INFO:Initializing device...
235msec    2583  app-DEBUG:Importing display...
235msec    4648  app-DEBUG:Importing display...
234msec    1208  app-INFO:Initializing device...
233msec    2548  app-DEBUG:Importing display...
233msec    4613  app-DEBUG:Importing display...
232msec    1300  app-INFO:Initializing device...
230msec    518   app-DEBUG:Importing display...
230msec    1265  app-INFO:Initializing device...
230msec    3260  app-INFO:Initializing device...
230msec    3273  app-INFO:Initializing device...
230msec    3295  app-INFO:Initializing device...
230msec    5338  app-INFO:Initializing device...
230msec    5360  app-INFO:Initializing device...
229msec    483   app-DEBUG:Importing display...
229msec    1160  app-INFO:Initializing device...
229msec    1243  app-INFO:Initializing device...
229msec    3203  app-INFO:Initializing device...
229msec    3238  app-INFO:Initializing device...
229msec    5303  app-INFO:Initializing device...
229msec    5325  app-INFO:Initializing device...
228msec    3120  app-INFO:Initializing device...
226msec    1138  app-INFO:Initializing device...
225msec    1903  app-DEBUG:Main start
225msec    2513  app-DEBUG:Importing display...
225msec    4578  app-DEBUG:Importing display...
224msec    1230  app-INFO:Initializing device...
224msec    3933  app-DEBUG:Main start
224msec    4543  app-DEBUG:Importing display...
224msec    5810  app-DEBUG:Main start
223msec    2478  app-DEBUG:Importing display...
223msec    3225  app-INFO:Initializing device...
223msec    5268  app-INFO:Initializing device...
223msec    5290  app-INFO:Initializing device...
222msec    1195  app-INFO:Initializing device...
222msec    3190  app-INFO:Initializing device...
222msec    5255  app-INFO:Initializing device...
221msec    448   app-DEBUG:Importing display...
221msec    1173  app-INFO:Initializing device...
221msec    3168  app-INFO:Initializing device...
220msec    413   app-DEBUG:Importing display...
218msec    1820  app-DEBUG:Main start
217msec    3063  app-INFO:Initializing device...
217msec    3828  app-DEBUG:Main start
217msec    5150  app-INFO:Initializing device...
216msec    2443  app-DEBUG:Importing display...
216msec    3920  app-DEBUG:Main start
216msec    5915  app-DEBUG:Main start
215msec    1925  app-DEBUG:Main start
215msec    4508  app-DEBUG:Importing display...
215msec    5198  app-INFO:Initializing device...
214msec    1090  app-INFO:Initializing device...
214msec    1125  app-INFO:Initializing device...
214msec    3098  app-INFO:Initializing device...
214msec    3133  app-INFO:Initializing device...
214msec    3155  app-INFO:Initializing device...
214msec    5185  app-INFO:Initializing device...
214msec    5220  app-INFO:Initializing device...
213msec    1103  app-INFO:Initializing device...
213msec    2408  app-DEBUG:Importing display...
213msec    2980  app-INFO:Initializing device...
213msec    4473  app-DEBUG:Importing display...
213msec    5163  app-INFO:Initializing device...
213msec    5893  app-DEBUG:Main start
212msec    3815  app-DEBUG:Main start
211msec    4773  app-DEBUG:Main start
210msec    343   app-DEBUG:Importing display...
210msec    378   app-DEBUG:Importing display...
209msec    3618  app-DEBUG:Main start
209msec    3710  app-DEBUG:Main start
208msec    1610  app-DEBUG:Main start
208msec    1798  app-DEBUG:Main start
207msec    1068  app-INFO:Initializing device...
207msec    3085  app-INFO:Initializing device...
207msec    5128  app-INFO:Initializing device...
206msec    1033  app-INFO:Initializing device...
206msec    1055  app-INFO:Initializing device...
206msec    1715  app-DEBUG:Main start
206msec    2373  app-DEBUG:Importing display...
206msec    3028  app-INFO:Initializing device...
206msec    3723  app-DEBUG:Main start
206msec    5093  app-INFO:Initializing device...
206msec    5115  app-INFO:Initializing device...
206msec    5683  app-DEBUG:Main start
205msec    3050  app-INFO:Initializing device...
205msec    4403  app-DEBUG:Importing display...
205msec    4438  app-DEBUG:Importing display...
205msec    5705  app-DEBUG:Main start
204msec    1505  app-DEBUG:Main start
204msec    5788  app-DEBUG:Main start
203msec    2338  app-DEBUG:Importing display...
203msec    3898  app-DEBUG:Main start
203msec    4003  app-DEBUG:Main start
203msec    5600  app-DEBUG:Main start
202msec    3513  app-DEBUG:Main start
200msec    308   app-DEBUG:Importing display...
200msec    1020  app-INFO:Initializing device...
200msec    3990  app-DEBUG:Main start
199msec    273   app-DEBUG:Importing display...
199msec    998   app-INFO:Initializing device...
199msec    1400  app-DEBUG:Main start
199msec    1693  app-DEBUG:Main start
199msec    3015  app-INFO:Initializing device...
199msec    3500  app-DEBUG:Main start
199msec    4953  app-INFO:Initializing device...
199msec    5058  app-INFO:Initializing device...
199msec    5080  app-INFO:Initializing device...
198msec    963   app-INFO:Initializing device...
198msec    985   app-INFO:Initializing device...
198msec    2958  app-INFO:Initializing device...
198msec    2993  app-INFO:Initializing device...
198msec    3408  app-DEBUG:Main start
197msec    1890  app-DEBUG:Main start
197msec    2818  app-INFO:Initializing device...
197msec    3605  app-DEBUG:Main start
197msec    3955  app-DEBUG:Main start
197msec    5023  app-INFO:Initializing device...
197msec    5045  app-INFO:Initializing device...
196msec    1588  app-DEBUG:Main start
196msec    2303  app-DEBUG:Importing display...
196msec    3793  app-DEBUG:Main start
196msec    5285  app-DEBUG:Main start
196msec    5390  app-DEBUG:Main start
196msec    5578  app-DEBUG:Main start
196msec    5880  app-DEBUG:Main start
195msec    4368  app-DEBUG:Importing display...
195msec    5495  app-DEBUG:Main start
195msec    5670  app-DEBUG:Main start
194msec    223   app-DEBUG:Main start
194msec    1785  app-DEBUG:Main start
194msec    3303  app-DEBUG:Main start
194msec    4333  app-DEBUG:Importing display...
194msec    5858  app-DEBUG:Main start
194msec    5950  app-DEBUG:Main start
193msec    2268  app-DEBUG:Importing display...
193msec    3968  app-DEBUG:Main start
192msec    238   app-DEBUG:Importing display...
192msec    950   app-INFO:Initializing device...
192msec    1483  app-DEBUG:Main start
192msec    3395  app-DEBUG:Main start
192msec    5010  app-INFO:Initializing device...
191msec    893   app-INFO:Initializing device...
191msec    928   app-INFO:Initializing device...
191msec    1868  app-DEBUG:Main start
191msec    2923  app-INFO:Initializing device...
191msec    2945  app-INFO:Initializing device...
191msec    4988  app-INFO:Initializing device...
190msec    915   app-INFO:Initializing device...
190msec    2910  app-INFO:Initializing device...
190msec    3688  app-DEBUG:Main start
190msec    3885  app-DEBUG:Main start
190msec    4975  app-INFO:Initializing device...
190msec    5963  app-DEBUG:Main start
189msec    203   app-DEBUG:Importing display...
189msec    2840  app-INFO:Initializing device...
189msec    2888  app-INFO:Initializing device...
189msec    5473  app-DEBUG:Main start
188msec    3417  app-INFO:Initializing home assistant...
188msec    3780  app-DEBUG:Main start
188msec    5775  app-DEBUG:Main start
187msec    1378  app-DEBUG:Main start
187msec    3198  app-DEBUG:Main start
186msec    2233  app-DEBUG:Importing display...
186msec    4298  app-DEBUG:Importing display...
186msec    5355  app-DEBUG:Main start
186msec    5565  app-DEBUG:Main start
185msec    1365  app-DEBUG:Main start
185msec    3185  app-DEBUG:Main start
185msec    3758  app-DEBUG:Main start
184msec    880   app-INFO:Initializing device...
184msec    1680  app-DEBUG:Main start
184msec    1763  app-DEBUG:Main start
184msec    3675  app-DEBUG:Main start
184msec    3850  app-DEBUG:Main start
184msec    4263  app-DEBUG:Importing display...
183msec    823   app-INFO:Initializing device...
183msec    858   app-INFO:Initializing device...
183msec    2198  app-DEBUG:Importing display...
183msec    2875  app-INFO:Initializing device...
183msec    4918  app-INFO:Initializing device...
183msec    4940  app-INFO:Initializing device...
183msec    5180  app-DEBUG:Main start
182msec    683   app-INFO:Initializing device...
182msec    845   app-INFO:Initializing device...
182msec    1470  app-DEBUG:Main start
182msec    2853  app-INFO:Initializing device...
182msec    3570  app-DEBUG:Main start
182msec    3863  app-DEBUG:Main start
182msec    4905  app-INFO:Initializing device...
182msec    5075  app-DEBUG:Main start
182msec    5368  app-DEBUG:Main start
182msec    5753  app-DEBUG:Main start
182msec    5823  app-DEBUG:Main start
181msec    168   app-DEBUG:Importing display...
181msec    1575  app-DEBUG:Main start
181msec    1658  app-DEBUG:Main start
181msec    1855  app-DEBUG:Main start
181msec    3478  app-DEBUG:Main start
181msec    4883  app-INFO:Initializing device...
181msec    5263  app-DEBUG:Main start
180msec    1273  app-DEBUG:Main start
180msec    1750  app-DEBUG:Main start
180msec    2988  app-DEBUG:Main start
180msec    3290  app-DEBUG:Main start
180msec    5845  app-DEBUG:Main start
180msec    5928  app-DEBUG:Main start
179msec    133   app-DEBUG:Importing display...
179msec    5740  app-DEBUG:Main start
178msec    1645  app-DEBUG:Main start
178msec    3583  app-DEBUG:Main start
178msec    3653  app-DEBUG:Main start
177msec    1063  app-DEBUG:Main start
177msec    1260  app-DEBUG:Main start
177msec    3093  app-DEBUG:Main start
176msec    810   app-INFO:Initializing device...
176msec    4228  app-DEBUG:Importing display...
176msec    4870  app-INFO:Initializing device...
176msec    5460  app-DEBUG:Main start
176msec    5648  app-DEBUG:Main start
176msec    5718  app-DEBUG:Main start
175msec    753   app-INFO:Initializing device...
175msec    775   app-INFO:Initializing device...
175msec    788   app-INFO:Initializing device...
175msec    840   app-DEBUG:Main start
175msec    1553  app-DEBUG:Main start
175msec    2163  app-DEBUG:Importing display...
175msec    2258  app-INFO:Initializing device...
175msec    2783  app-INFO:Initializing device...
175msec    2805  app-INFO:Initializing device...
175msec    4848  app-INFO:Initializing device...
175msec    5543  app-DEBUG:Main start
174msec    1050  app-DEBUG:Main start
174msec    1168  app-DEBUG:Main start
174msec    1540  app-DEBUG:Main start
174msec    1833  app-DEBUG:Main start
174msec    2770  app-INFO:Initializing device...
174msec    3373  app-DEBUG:Main start
174msec    4193  app-DEBUG:Importing display...
174msec    4708  app-INFO:Initializing device...
174msec    4813  app-INFO:Initializing device...
174msec    4835  app-INFO:Initializing device...
174msec    5158  app-DEBUG:Main start
173msec    2128  app-DEBUG:Importing display...
173msec    2713  app-INFO:Initializing device...
173msec    2748  app-INFO:Initializing device...
173msec    3640  app-DEBUG:Main start
173msec    4970  app-DEBUG:Main start
172msec    958   app-DEBUG:Main start
172msec    1155  app-DEBUG:Main start
172msec    1938  app-DEBUG:Main start
172msec    3080  app-DEBUG:Main start
172msec    3745  app-DEBUG:Main start
172msec    3942  app-INFO:Initializing home assistant...
171msec    98    app-DEBUG:Importing display...
171msec    1728  app-DEBUG:Main start
171msec    3443  app-DEBUG:Main start
171msec    5530  app-DEBUG:Main start
171msec    5635  app-DEBUG:Main start
171msec    5972  app-INFO:Initializing home assistant...
170msec    1448  app-DEBUG:Main start
169msec    2883  app-DEBUG:Main start
169msec    2975  app-DEBUG:Main start
169msec    3465  app-DEBUG:Main start
168msec    740   app-INFO:Initializing device...
168msec    853   app-DEBUG:Main start
168msec    2735  app-INFO:Initializing device...
168msec    3548  app-DEBUG:Main start
168msec    5438  app-DEBUG:Main start
167msec    635   app-INFO:Initializing device...
167msec    705   app-INFO:Initializing device...
167msec    718   app-INFO:Initializing device...
167msec    1225  app-DEBUG:Main start
167msec    1623  app-DEBUG:Main start
167msec    2700  app-INFO:Initializing device...
167msec    3163  app-DEBUG:Main start
167msec    4800  app-INFO:Initializing device...
167msec    5053  app-DEBUG:Main start
167msec    5250  app-DEBUG:Main start
166msec    543   app-INFO:Initializing device...
166msec    4730  app-INFO:Initializing device...
166msec    4765  app-INFO:Initializing device...
166msec    4778  app-INFO:Initializing device...
165msec    613   app-INFO:Initializing device...
165msec    1330  app-DEBUG:Main start
165msec    1435  app-DEBUG:Main start
165msec    2093  app-DEBUG:Importing display...
165msec    2643  app-INFO:Initializing device...
